label,message,message_clean,message_tokens,message_no_stopwords,message_lemmatized,message_final
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",you ve won your 4 costa del sol holiday or £5000 await collection call 09050090044 now toclaim sae tc s pobox334 stockport sk38xh cost£150pm max10mins,"['you', 've', 'won', 'your', '4', 'costa', 'del', 'sol', 'holiday', 'or', '£5000', 'await', 'collection', 'call', '09050090044', 'now', 'toclaim', 'sae', 'tc', 's', 'pobox334', 'stockport', 'sk38xh', 'cost£150pm', 'max10mins']","['4', 'costa', 'del', 'sol', 'holiday', '£5000', 'await', 'collection', 'call', '09050090044', 'toclaim', 'sae', 'tc', 'pobox334', 'stockport', 'sk38xh', 'cost£150pm', 'max10mins']","['4', 'costa', 'del', 'sol', 'holiday', '£5000', 'await', 'collection', 'call', '09050090044', 'toclaim', 'sae', 'tc', 'pobox334', 'stockport', 'sk38xh', 'cost£150pm', 'max10mins']",4 costa del sol holiday £5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh cost£150pm max10mins
0,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,yup i havent been there before you want to go for the yoga i can call up to book ,"['yup', 'i', 'havent', 'been', 'there', 'before', 'you', 'want', 'to', 'go', 'for', 'the', 'yoga', 'i', 'can', 'call', 'up', 'to', 'book']","['yup', 'havent', 'want', 'go', 'yoga', 'call', 'book']","['yup', 'havent', 'want', 'go', 'yoga', 'call', 'book']",yup havent want go yoga call book
0,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,oh shut it omg yesterday i had a dream that i had 2 kids both boys i was so pissed not only about the kids but them being boys i even told mark in my dream that he was changing diapers cause im not getting owed in the face,"['oh', 'shut', 'it', 'omg', 'yesterday', 'i', 'had', 'a', 'dream', 'that', 'i', 'had', '2', 'kids', 'both', 'boys', 'i', 'was', 'so', 'pissed', 'not', 'only', 'about', 'the', 'kids', 'but', 'them', 'being', 'boys', 'i', 'even', 'told', 'mark', 'in', 'my', 'dream', 'that', 'he', 'was', 'changing', 'diapers', 'cause', 'im', 'not', 'getting', 'owed', 'in', 'the', 'face']","['oh', 'shut', 'omg', 'yesterday', 'dream', '2', 'kids', 'boys', 'pissed', 'kids', 'boys', 'even', 'told', 'mark', 'dream', 'changing', 'diapers', 'cause', 'im', 'getting', 'owed', 'face']","['oh', 'shut', 'omg', 'yesterday', 'dream', '2', 'kid', 'boy', 'pissed', 'kid', 'boy', 'even', 'told', 'mark', 'dream', 'changing', 'diaper', 'cause', 'im', 'getting', 'owed', 'face']",oh shut omg yesterday dream 2 kid boy pissed kid boy even told mark dream changing diaper cause im getting owed face
0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,yeah i imagine he would be really gentle unlike the other docs who treat their patients like turkeys,"['yeah', 'i', 'imagine', 'he', 'would', 'be', 'really', 'gentle', 'unlike', 'the', 'other', 'docs', 'who', 'treat', 'their', 'patients', 'like', 'turkeys']","['yeah', 'imagine', 'would', 'really', 'gentle', 'unlike', 'docs', 'treat', 'patients', 'like', 'turkeys']","['yeah', 'imagine', 'would', 'really', 'gentle', 'unlike', 'doc', 'treat', 'patient', 'like', 'turkey']",yeah imagine would really gentle unlike doc treat patient like turkey
1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,free for 1st week no1 nokia tone 4 ur mobile every week just txt nokia to 8077 get txting and tell ur mates wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone,"['free', 'for', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mobile', 'every', 'week', 'just', 'txt', 'nokia', 'to', '8077', 'get', 'txting', 'and', 'tell', 'ur', 'mates', 'wwwgetzedcouk', 'pobox', '36504', 'w45wq', '16', 'norm150ptone']","['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mobile', 'every', 'week', 'txt', 'nokia', '8077', 'get', 'txting', 'tell', 'ur', 'mates', 'wwwgetzedcouk', 'pobox', '36504', 'w45wq', '16', 'norm150ptone']","['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mobile', 'every', 'week', 'txt', 'nokia', '8077', 'get', 'txting', 'tell', 'ur', 'mate', 'wwwgetzedcouk', 'pobox', '36504', 'w45wq', '16', 'norm150ptone']",free 1st week no1 nokia tone 4 ur mobile every week txt nokia 8077 get txting tell ur mate wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone
0,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,now that you have started dont stop just pray for more good ideas and anything i see that can help you guys ill forward you a link,"['now', 'that', 'you', 'have', 'started', 'dont', 'stop', 'just', 'pray', 'for', 'more', 'good', 'ideas', 'and', 'anything', 'i', 'see', 'that', 'can', 'help', 'you', 'guys', 'ill', 'forward', 'you', 'a', 'link']","['started', 'dont', 'stop', 'pray', 'good', 'ideas', 'anything', 'see', 'help', 'guys', 'ill', 'forward', 'link']","['started', 'dont', 'stop', 'pray', 'good', 'idea', 'anything', 'see', 'help', 'guy', 'ill', 'forward', 'link']",started dont stop pray good idea anything see help guy ill forward link
0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love kate,"['hi', 'darlin', 'im', 'on', 'helens', 'fone', 'im', 'gonna', 'b', 'up', 'the', 'princes', '2', 'nite', 'please', 'come', 'up', 'tb', 'love', 'kate']","['hi', 'darlin', 'im', 'helens', 'fone', 'im', 'gonna', 'b', 'princes', '2', 'nite', 'please', 'come', 'tb', 'love', 'kate']","['hi', 'darlin', 'im', 'helen', 'fone', 'im', 'gonna', 'b', 'prince', '2', 'nite', 'please', 'come', 'tb', 'love', 'kate']",hi darlin im helen fone im gonna b prince 2 nite please come tb love kate
0,I'm in office now da:)where are you?,im in office now dawhere are you,"['im', 'in', 'office', 'now', 'dawhere', 'are', 'you']","['im', 'office', 'dawhere']","['im', 'office', 'dawhere']",im office dawhere
0,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,aiyar u so poor thing i give u my support k jia you ill think of u,"['aiyar', 'u', 'so', 'poor', 'thing', 'i', 'give', 'u', 'my', 'support', 'k', 'jia', 'you', 'ill', 'think', 'of', 'u']","['aiyar', 'u', 'poor', 'thing', 'give', 'u', 'support', 'k', 'jia', 'ill', 'think', 'u']","['aiyar', 'u', 'poor', 'thing', 'give', 'u', 'support', 'k', 'jia', 'ill', 'think', 'u']",aiyar u poor thing give u support k jia ill think u
0,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,oh unintentionally not bad timing great fingers  the trains play along will give fifteen min warning,"['oh', 'unintentionally', 'not', 'bad', 'timing', 'great', 'fingers', 'the', 'trains', 'play', 'along', 'will', 'give', 'fifteen', 'min', 'warning']","['oh', 'unintentionally', 'bad', 'timing', 'great', 'fingers', 'trains', 'play', 'along', 'give', 'fifteen', 'min', 'warning']","['oh', 'unintentionally', 'bad', 'timing', 'great', 'finger', 'train', 'play', 'along', 'give', 'fifteen', 'min', 'warning']",oh unintentionally bad timing great finger train play along give fifteen min warning
1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,get your garden ready for summer with a free selection of summer bulbs and seeds worth £3350 only with the scotsman this saturday to stop go2 notxtcouk,"['get', 'your', 'garden', 'ready', 'for', 'summer', 'with', 'a', 'free', 'selection', 'of', 'summer', 'bulbs', 'and', 'seeds', 'worth', '£3350', 'only', 'with', 'the', 'scotsman', 'this', 'saturday', 'to', 'stop', 'go2', 'notxtcouk']","['get', 'garden', 'ready', 'summer', 'free', 'selection', 'summer', 'bulbs', 'seeds', 'worth', '£3350', 'scotsman', 'saturday', 'stop', 'go2', 'notxtcouk']","['get', 'garden', 'ready', 'summer', 'free', 'selection', 'summer', 'bulb', 'seed', 'worth', '£3350', 'scotsman', 'saturday', 'stop', 'go2', 'notxtcouk']",get garden ready summer free selection summer bulb seed worth £3350 scotsman saturday stop go2 notxtcouk
0,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),kthen come wenever u lik to come and also tel vikky to come by getting free time,"['kthen', 'come', 'wenever', 'u', 'lik', 'to', 'come', 'and', 'also', 'tel', 'vikky', 'to', 'come', 'by', 'getting', 'free', 'time']","['kthen', 'come', 'wenever', 'u', 'lik', 'come', 'also', 'tel', 'vikky', 'come', 'getting', 'free', 'time']","['kthen', 'come', 'wenever', 'u', 'lik', 'come', 'also', 'tel', 'vikky', 'come', 'getting', 'free', 'time']",kthen come wenever u lik come also tel vikky come getting free time
0,Pls call me da. What happen.,pls call me da what happen,"['pls', 'call', 'me', 'da', 'what', 'happen']","['pls', 'call', 'da', 'happen']","['pls', 'call', 'da', 'happen']",pls call da happen
0,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",happy new year to u and ur familymay this new year bring happiness  stability and tranquility to ur vibrant colourful life,"['happy', 'new', 'year', 'to', 'u', 'and', 'ur', 'familymay', 'this', 'new', 'year', 'bring', 'happiness', 'stability', 'and', 'tranquility', 'to', 'ur', 'vibrant', 'colourful', 'life']","['happy', 'new', 'year', 'u', 'ur', 'familymay', 'new', 'year', 'bring', 'happiness', 'stability', 'tranquility', 'ur', 'vibrant', 'colourful', 'life']","['happy', 'new', 'year', 'u', 'ur', 'familymay', 'new', 'year', 'bring', 'happiness', 'stability', 'tranquility', 'ur', 'vibrant', 'colourful', 'life']",happy new year u ur familymay new year bring happiness stability tranquility ur vibrant colourful life
0,No problem with the renewal. I.ll do it right away but i dont know his details.,no problem with the renewal ill do it right away but i dont know his details,"['no', 'problem', 'with', 'the', 'renewal', 'ill', 'do', 'it', 'right', 'away', 'but', 'i', 'dont', 'know', 'his', 'details']","['problem', 'renewal', 'ill', 'right', 'away', 'dont', 'know', 'details']","['problem', 'renewal', 'ill', 'right', 'away', 'dont', 'know', 'detail']",problem renewal ill right away dont know detail
0,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,idk im sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like im a failure in everything nobody wants me and now i feel like im failing you,"['idk', 'im', 'sitting', 'here', 'in', 'a', 'stop', 'and', 'shop', 'parking', 'lot', 'right', 'now', 'bawling', 'my', 'eyes', 'out', 'because', 'i', 'feel', 'like', 'im', 'a', 'failure', 'in', 'everything', 'nobody', 'wants', 'me', 'and', 'now', 'i', 'feel', 'like', 'im', 'failing', 'you']","['idk', 'im', 'sitting', 'stop', 'shop', 'parking', 'lot', 'right', 'bawling', 'eyes', 'feel', 'like', 'im', 'failure', 'everything', 'nobody', 'wants', 'feel', 'like', 'im', 'failing']","['idk', 'im', 'sitting', 'stop', 'shop', 'parking', 'lot', 'right', 'bawling', 'eye', 'feel', 'like', 'im', 'failure', 'everything', 'nobody', 'want', 'feel', 'like', 'im', 'failing']",idk im sitting stop shop parking lot right bawling eye feel like im failure everything nobody want feel like im failing
0,Haven't left yet so probably gonna be here til dinner,havent left yet so probably gonna be here til dinner,"['havent', 'left', 'yet', 'so', 'probably', 'gonna', 'be', 'here', 'til', 'dinner']","['havent', 'left', 'yet', 'probably', 'gonna', 'til', 'dinner']","['havent', 'left', 'yet', 'probably', 'gonna', 'til', 'dinner']",havent left yet probably gonna til dinner
0,"Like  &lt;#&gt; , same question",like  ltgt  same question,"['like', 'ltgt', 'same', 'question']","['like', 'ltgt', 'question']","['like', 'ltgt', 'question']",like ltgt question
0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,my new years eve was ok i went to a party with my boyfriend who is this si then hey,"['my', 'new', 'years', 'eve', 'was', 'ok', 'i', 'went', 'to', 'a', 'party', 'with', 'my', 'boyfriend', 'who', 'is', 'this', 'si', 'then', 'hey']","['new', 'years', 'eve', 'ok', 'went', 'party', 'boyfriend', 'si', 'hey']","['new', 'year', 'eve', 'ok', 'went', 'party', 'boyfriend', 'si', 'hey']",new year eve ok went party boyfriend si hey
0,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",sir i need velusamy sirs date of birth and company bank facilities details,"['sir', 'i', 'need', 'velusamy', 'sirs', 'date', 'of', 'birth', 'and', 'company', 'bank', 'facilities', 'details']","['sir', 'need', 'velusamy', 'sirs', 'date', 'birth', 'company', 'bank', 'facilities', 'details']","['sir', 'need', 'velusamy', 'sir', 'date', 'birth', 'company', 'bank', 'facility', 'detail']",sir need velusamy sir date birth company bank facility detail
0,K k:) sms chat with me.,k k sms chat with me,"['k', 'k', 'sms', 'chat', 'with', 'me']","['k', 'k', 'sms', 'chat']","['k', 'k', 'sm', 'chat']",k k sm chat
0,I will come with karnan car. Please wait till 6pm will directly goto doctor.,i will come with karnan car please wait till 6pm will directly goto doctor,"['i', 'will', 'come', 'with', 'karnan', 'car', 'please', 'wait', 'till', '6pm', 'will', 'directly', 'goto', 'doctor']","['come', 'karnan', 'car', 'please', 'wait', 'till', '6pm', 'directly', 'goto', 'doctor']","['come', 'karnan', 'car', 'please', 'wait', 'till', '6pm', 'directly', 'goto', 'doctor']",come karnan car please wait till 6pm directly goto doctor
0,No but the bluray player can,no but the bluray player can,"['no', 'but', 'the', 'bluray', 'player', 'can']","['bluray', 'player']","['bluray', 'player']",bluray player
0,Ok... Then r we meeting later?,ok then r we meeting later,"['ok', 'then', 'r', 'we', 'meeting', 'later']","['ok', 'r', 'meeting', 'later']","['ok', 'r', 'meeting', 'later']",ok r meeting later
0,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,lol no i just need to cash in my nitros hurry come on before i crash out,"['lol', 'no', 'i', 'just', 'need', 'to', 'cash', 'in', 'my', 'nitros', 'hurry', 'come', 'on', 'before', 'i', 'crash', 'out']","['lol', 'need', 'cash', 'nitros', 'hurry', 'come', 'crash']","['lol', 'need', 'cash', 'nitros', 'hurry', 'come', 'crash']",lol need cash nitros hurry come crash
0,Just send a text. We'll skype later.,just send a text well skype later,"['just', 'send', 'a', 'text', 'well', 'skype', 'later']","['send', 'text', 'well', 'skype', 'later']","['send', 'text', 'well', 'skype', 'later']",send text well skype later
0,Ok leave no need to ask,ok leave no need to ask,"['ok', 'leave', 'no', 'need', 'to', 'ask']","['ok', 'leave', 'need', 'ask']","['ok', 'leave', 'need', 'ask']",ok leave need ask
1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",congrats 2 mobile 3g videophones r yours call 09063458130 now videochat wid ur mates play java games dload polyph music noline rentl bx420 ip4 5we 150p,"['congrats', '2', 'mobile', '3g', 'videophones', 'r', 'yours', 'call', '09063458130', 'now', 'videochat', 'wid', 'ur', 'mates', 'play', 'java', 'games', 'dload', 'polyph', 'music', 'noline', 'rentl', 'bx420', 'ip4', '5we', '150p']","['congrats', '2', 'mobile', '3g', 'videophones', 'r', 'call', '09063458130', 'videochat', 'wid', 'ur', 'mates', 'play', 'java', 'games', 'dload', 'polyph', 'music', 'noline', 'rentl', 'bx420', 'ip4', '5we', '150p']","['congrats', '2', 'mobile', '3g', 'videophones', 'r', 'call', '09063458130', 'videochat', 'wid', 'ur', 'mate', 'play', 'java', 'game', 'dload', 'polyph', 'music', 'noline', 'rentl', 'bx420', 'ip4', '5we', '150p']",congrats 2 mobile 3g videophones r call 09063458130 videochat wid ur mate play java game dload polyph music noline rentl bx420 ip4 5we 150p
0,Ü still got lessons?  Ü in sch?,ü still got lessons  ü in sch,"['ü', 'still', 'got', 'lessons', 'ü', 'in', 'sch']","['ü', 'still', 'got', 'lessons', 'ü', 'sch']","['ü', 'still', 'got', 'lesson', 'ü', 'sch']",ü still got lesson ü sch
0,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,y she dun believe leh i tot i told her its true already i thk she muz c us tog then she believe,"['y', 'she', 'dun', 'believe', 'leh', 'i', 'tot', 'i', 'told', 'her', 'its', 'true', 'already', 'i', 'thk', 'she', 'muz', 'c', 'us', 'tog', 'then', 'she', 'believe']","['dun', 'believe', 'leh', 'tot', 'told', 'true', 'already', 'thk', 'muz', 'c', 'us', 'tog', 'believe']","['dun', 'believe', 'leh', 'tot', 'told', 'true', 'already', 'thk', 'muz', 'c', 'u', 'tog', 'believe']",dun believe leh tot told true already thk muz c u tog believe
0,Oh did you charge camera,oh did you charge camera,"['oh', 'did', 'you', 'charge', 'camera']","['oh', 'charge', 'camera']","['oh', 'charge', 'camera']",oh charge camera
0,"I‘ve got some salt, you can rub it in my open wounds if you like!",i‘ve got some salt you can rub it in my open wounds if you like,"['i‘ve', 'got', 'some', 'salt', 'you', 'can', 'rub', 'it', 'in', 'my', 'open', 'wounds', 'if', 'you', 'like']","['i‘ve', 'got', 'salt', 'rub', 'open', 'wounds', 'like']","['i‘ve', 'got', 'salt', 'rub', 'open', 'wound', 'like']",i‘ve got salt rub open wound like
0,Now i'm going for lunch.,now im going for lunch,"['now', 'im', 'going', 'for', 'lunch']","['im', 'going', 'lunch']","['im', 'going', 'lunch']",im going lunch
0,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.,im in school now n ill be in da lab doing some stuff give me a call when ü r done,"['im', 'in', 'school', 'now', 'n', 'ill', 'be', 'in', 'da', 'lab', 'doing', 'some', 'stuff', 'give', 'me', 'a', 'call', 'when', 'ü', 'r', 'done']","['im', 'school', 'n', 'ill', 'da', 'lab', 'stuff', 'give', 'call', 'ü', 'r', 'done']","['im', 'school', 'n', 'ill', 'da', 'lab', 'stuff', 'give', 'call', 'ü', 'r', 'done']",im school n ill da lab stuff give call ü r done
0,Oh k. . I will come tomorrow,oh k  i will come tomorrow,"['oh', 'k', 'i', 'will', 'come', 'tomorrow']","['oh', 'k', 'come', 'tomorrow']","['oh', 'k', 'come', 'tomorrow']",oh k come tomorrow
0,"Aight, text me tonight and we'll see what's up",aight text me tonight and well see whats up,"['aight', 'text', 'me', 'tonight', 'and', 'well', 'see', 'whats', 'up']","['aight', 'text', 'tonight', 'well', 'see', 'whats']","['aight', 'text', 'tonight', 'well', 'see', 'whats']",aight text tonight well see whats
0,U 2.,u 2,"['u', '2']","['u', '2']","['u', '2']",u 2
0,Water logging in desert. Geoenvironmental implications.,water logging in desert geoenvironmental implications,"['water', 'logging', 'in', 'desert', 'geoenvironmental', 'implications']","['water', 'logging', 'desert', 'geoenvironmental', 'implications']","['water', 'logging', 'desert', 'geoenvironmental', 'implication']",water logging desert geoenvironmental implication
0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,rajipls do me a favour pls convey my birthday wishes to nimya pls today is her birthday,"['rajipls', 'do', 'me', 'a', 'favour', 'pls', 'convey', 'my', 'birthday', 'wishes', 'to', 'nimya', 'pls', 'today', 'is', 'her', 'birthday']","['rajipls', 'favour', 'pls', 'convey', 'birthday', 'wishes', 'nimya', 'pls', 'today', 'birthday']","['rajipls', 'favour', 'pls', 'convey', 'birthday', 'wish', 'nimya', 'pls', 'today', 'birthday']",rajipls favour pls convey birthday wish nimya pls today birthday
0,Company is very good.environment is terrific and food is really nice:),company is very goodenvironment is terrific and food is really nice,"['company', 'is', 'very', 'goodenvironment', 'is', 'terrific', 'and', 'food', 'is', 'really', 'nice']","['company', 'goodenvironment', 'terrific', 'food', 'really', 'nice']","['company', 'goodenvironment', 'terrific', 'food', 'really', 'nice']",company goodenvironment terrific food really nice
0,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",very strange  and  are watching the 2nd one now but im in bed sweet dreams miss u ,"['very', 'strange', 'and', 'are', 'watching', 'the', '2nd', 'one', 'now', 'but', 'im', 'in', 'bed', 'sweet', 'dreams', 'miss', 'u']","['strange', 'watching', '2nd', 'one', 'im', 'bed', 'sweet', 'dreams', 'miss', 'u']","['strange', 'watching', '2nd', 'one', 'im', 'bed', 'sweet', 'dream', 'miss', 'u']",strange watching 2nd one im bed sweet dream miss u
1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,sms auction  a brand new nokia 7250 is up 4 auction today auction is free 2 join  take part txt nokia to 86021 now,"['sms', 'auction', 'a', 'brand', 'new', 'nokia', '7250', 'is', 'up', '4', 'auction', 'today', 'auction', 'is', 'free', '2', 'join', 'take', 'part', 'txt', 'nokia', 'to', '86021', 'now']","['sms', 'auction', 'brand', 'new', 'nokia', '7250', '4', 'auction', 'today', 'auction', 'free', '2', 'join', 'take', 'part', 'txt', 'nokia', '86021']","['sm', 'auction', 'brand', 'new', 'nokia', '7250', '4', 'auction', 'today', 'auction', 'free', '2', 'join', 'take', 'part', 'txt', 'nokia', '86021']",sm auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021
0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",hi hope u r both ok he said he would text and he hasnt have u seen him let me down gently please ,"['hi', 'hope', 'u', 'r', 'both', 'ok', 'he', 'said', 'he', 'would', 'text', 'and', 'he', 'hasnt', 'have', 'u', 'seen', 'him', 'let', 'me', 'down', 'gently', 'please']","['hi', 'hope', 'u', 'r', 'ok', 'said', 'would', 'text', 'hasnt', 'u', 'seen', 'let', 'gently', 'please']","['hi', 'hope', 'u', 'r', 'ok', 'said', 'would', 'text', 'hasnt', 'u', 'seen', 'let', 'gently', 'please']",hi hope u r ok said would text hasnt u seen let gently please
0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",babe i fucking love you too  you know fuck it was so good to hear your voice i so need that i crave it i cant get enough i adore you ahmad kisses,"['babe', 'i', 'fucking', 'love', 'you', 'too', 'you', 'know', 'fuck', 'it', 'was', 'so', 'good', 'to', 'hear', 'your', 'voice', 'i', 'so', 'need', 'that', 'i', 'crave', 'it', 'i', 'cant', 'get', 'enough', 'i', 'adore', 'you', 'ahmad', 'kisses']","['babe', 'fucking', 'love', 'know', 'fuck', 'good', 'hear', 'voice', 'need', 'crave', 'cant', 'get', 'enough', 'adore', 'ahmad', 'kisses']","['babe', 'fucking', 'love', 'know', 'fuck', 'good', 'hear', 'voice', 'need', 'crave', 'cant', 'get', 'enough', 'adore', 'ahmad', 'kiss']",babe fucking love know fuck good hear voice need crave cant get enough adore ahmad kiss
0,K sure am in my relatives home. Sms me de. Pls:-),k sure am in my relatives home sms me de pls,"['k', 'sure', 'am', 'in', 'my', 'relatives', 'home', 'sms', 'me', 'de', 'pls']","['k', 'sure', 'relatives', 'home', 'sms', 'de', 'pls']","['k', 'sure', 'relative', 'home', 'sm', 'de', 'pls']",k sure relative home sm de pls
0,I sent them. Do you like?,i sent them do you like,"['i', 'sent', 'them', 'do', 'you', 'like']","['sent', 'like']","['sent', 'like']",sent like
0,"Fuuuuck I need to stop sleepin, sup",fuuuuck i need to stop sleepin sup,"['fuuuuck', 'i', 'need', 'to', 'stop', 'sleepin', 'sup']","['fuuuuck', 'need', 'stop', 'sleepin', 'sup']","['fuuuuck', 'need', 'stop', 'sleepin', 'sup']",fuuuuck need stop sleepin sup
0,I'm in town now so i'll jus take mrt down later.,im in town now so ill jus take mrt down later,"['im', 'in', 'town', 'now', 'so', 'ill', 'jus', 'take', 'mrt', 'down', 'later']","['im', 'town', 'ill', 'jus', 'take', 'mrt', 'later']","['im', 'town', 'ill', 'jus', 'take', 'mrt', 'later']",im town ill jus take mrt later
0,I just cooked a rather nice salmon a la you,i just cooked a rather nice salmon a la you,"['i', 'just', 'cooked', 'a', 'rather', 'nice', 'salmon', 'a', 'la', 'you']","['cooked', 'rather', 'nice', 'salmon', 'la']","['cooked', 'rather', 'nice', 'salmon', 'la']",cooked rather nice salmon la
0,I uploaded mine to Facebook,i uploaded mine to facebook,"['i', 'uploaded', 'mine', 'to', 'facebook']","['uploaded', 'mine', 'facebook']","['uploaded', 'mine', 'facebook']",uploaded mine facebook
0,WHAT TIME U WRKIN?,what time u wrkin,"['what', 'time', 'u', 'wrkin']","['time', 'u', 'wrkin']","['time', 'u', 'wrkin']",time u wrkin
0,Okie,okie,['okie'],['okie'],['okie'],okie
1,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,ree entry in 2 a weekly comp for a chance to win an ipod txt pod to 80182 to get entry std txt rate tcs apply 08452810073 for details 18,"['ree', 'entry', 'in', '2', 'a', 'weekly', 'comp', 'for', 'a', 'chance', 'to', 'win', 'an', 'ipod', 'txt', 'pod', 'to', '80182', 'to', 'get', 'entry', 'std', 'txt', 'rate', 'tcs', 'apply', '08452810073', 'for', 'details', '18']","['ree', 'entry', '2', 'weekly', 'comp', 'chance', 'win', 'ipod', 'txt', 'pod', '80182', 'get', 'entry', 'std', 'txt', 'rate', 'tcs', 'apply', '08452810073', 'details', '18']","['ree', 'entry', '2', 'weekly', 'comp', 'chance', 'win', 'ipod', 'txt', 'pod', '80182', 'get', 'entry', 'std', 'txt', 'rate', 'tc', 'apply', '08452810073', 'detail', '18']",ree entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate tc apply 08452810073 detail 18
1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had to claim 4 free reply with claim to this msg 2 stop txt stop,"['our', 'records', 'indicate', 'u', 'maybe', 'entitled', 'to', '5000', 'pounds', 'in', 'compensation', 'for', 'the', 'accident', 'you', 'had', 'to', 'claim', '4', 'free', 'reply', 'with', 'claim', 'to', 'this', 'msg', '2', 'stop', 'txt', 'stop']","['records', 'indicate', 'u', 'maybe', 'entitled', '5000', 'pounds', 'compensation', 'accident', 'claim', '4', 'free', 'reply', 'claim', 'msg', '2', 'stop', 'txt', 'stop']","['record', 'indicate', 'u', 'maybe', 'entitled', '5000', 'pound', 'compensation', 'accident', 'claim', '4', 'free', 'reply', 'claim', 'msg', '2', 'stop', 'txt', 'stop']",record indicate u maybe entitled 5000 pound compensation accident claim 4 free reply claim msg 2 stop txt stop
0,"Sorry, I'll call later",sorry ill call later,"['sorry', 'ill', 'call', 'later']","['sorry', 'ill', 'call', 'later']","['sorry', 'ill', 'call', 'later']",sorry ill call later
0,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,oh oh den muz change plan liao go back have to yan jiu again,"['oh', 'oh', 'den', 'muz', 'change', 'plan', 'liao', 'go', 'back', 'have', 'to', 'yan', 'jiu', 'again']","['oh', 'oh', 'den', 'muz', 'change', 'plan', 'liao', 'go', 'back', 'yan', 'jiu']","['oh', 'oh', 'den', 'muz', 'change', 'plan', 'liao', 'go', 'back', 'yan', 'jiu']",oh oh den muz change plan liao go back yan jiu
0,"It's wylie, you in tampa or sarasota?",its wylie you in tampa or sarasota,"['its', 'wylie', 'you', 'in', 'tampa', 'or', 'sarasota']","['wylie', 'tampa', 'sarasota']","['wylie', 'tampa', 'sarasota']",wylie tampa sarasota
0,Ok... Take ur time n enjoy ur dinner...,ok take ur time n enjoy ur dinner,"['ok', 'take', 'ur', 'time', 'n', 'enjoy', 'ur', 'dinner']","['ok', 'take', 'ur', 'time', 'n', 'enjoy', 'ur', 'dinner']","['ok', 'take', 'ur', 'time', 'n', 'enjoy', 'ur', 'dinner']",ok take ur time n enjoy ur dinner
